10000 2
1.35088 2.13628 -0.273706
3.95841 3.74478 0.951383
4.79407 5.0454 -0.164052
3.19186 2.80858 -0.173983
2.36876 4.83805 -0.573957
2.39389 6.21407 -0.942555
3.83274 5.25903 0.273625
3.95841 0.609469 0.878732
5.74911 2.51327 -0.847338
1.59593 4.68097 0.0207923
5.09566 0.452389 0.236764
0.578053 5.10823 0.258532
1.88496 5.20876 -0.493691
5.93761 2.39389 -0.885058
3.60655 1.91637 0.138026
2.84 0.885929 0.23332
6.27062 0.521504 0.0793854
4.63071 4.7815 0.0826403
1.4954 1.53938 0.132074
3.51858 3.86416 0.897907
2.30593 1.84726 -0.791926
6.00673 6.13867 -0.919288
0.823097 5.89991 0.0987127
2.68292 0.289027 -0.121357
2.13 4.27885 -0.178357
0.898495 0.942478 0.957944
0.666018 1.47655 0.607617
6.05071 2.55097 -0.872474
0.402124 1.63363 0.336175
0.873363 6.22664 0.0616721
3.55628 3.71336 0.915658
0.82938 3.54372 0.860446
0.163363 1.39487 0.378875
4.25372 3.87673 0.811212
5.14593 3.70708 0.292191
1.4577 3.38664 0.409904
5.55434 3.3992 -0.00902987
5.4538 2.30593 -0.791552
3.01593 1.85354 -0.328635
4.80664 5.14593 -0.217712
2.06717 5.70513 -0.762464
2.02319 2.73319 -0.776119
0.898495 4.00239 0.850515
1.21265 3.5123 0.691211
5.6423 2.08602 -0.729473
5.66743 5.12708 -0.574776
1.72788 0.219911 0.0650092
4.59929 1.89752 -0.187572
3.82646 2.56982 -0.00404334
5.77425 2.6892 -0.768436
2.2054 3.16044 -0.418356
6.07584 1.47655 -0.229924
0.27646 5.25274 0.0421108
3.78248 5.50407 0.199064
3.03478 4.51761 0.0881828
0.301593 5.10195 0.112155
3.93956 2.32478 -0.0750262
1.55195 0.766549 0.514646
0.0439823 2.7646 -0.24235
0.213628 1.61478 0.210491
0.779115 5.88106 0.103993
0.458673 2.51327 -0.0772433
2.02947 0.98646 0.0533689
0.339292 5.85593 -0.0326199
5.77425 6.11354 -0.868574
4.47991 1.69646 0.0753027
5.20248 0.201062 0.0299573
5.39097 1.41372 -0.0696074
5.4538 5.10195 -0.501517
0.634602 4.42336 0.624472
3.34265 0.936195 0.759564
3.24212 0.999026 0.647819
5.47265 0.728849 0.203457
1.77186 5.52292 -0.480915
5.70513 4.19717 0.0023513
3.06619 0.207345 0.202766
3.79504 5.74283 0.146406
4.9323 5.8308 -0.491959
0.446106 5.27159 0.148001
1.33204 6.22035 -0.170502
1.03044 5.81195 0.0566481
1.63991 6.23292 -0.450073
1.94779 2.95938 -0.490848
1.36345 3.33009 0.447948
1.77814 4.21602 0.120789
1.47027 5.1208 -0.0720287
1.08071 0.647168 0.874849
6.12611 0.27646 -0.0336143
1.37602 3.82646 0.630966
1.72788 3.00965 -0.235147
1.74044 4.79407 -0.179392
3.21699 1.46398 0.298932
4.25372 4.07779 0.752869
3.22327 4.70611 0.192551
3.06619 4.56159 0.0976548
0.57177 4.09664 0.786741
0.0188496 4.42336 0.175099
6.26434 1.96664 -0.694362
1.09956 3.55628 0.780194
5.30301 2.88398 -0.484636
3.7008 0.490088 0.860925
1.72159 4.78779 -0.158167
1.13726 3.77619 0.803887
5.06425 4.72496 -0.133089
3.53115 0.508938 0.823514
1.4577 1.20009 0.47599
5.30301 0.603186 0.227495
2.67035 3.27982 -0.212383
0.615752 5.89363 0.086736
3.91442 3.68195 0.951272
0.100531 4.48619 0.229643
3.71336 0.125664 0.575149
2.63265 5.90619 -0.84064
4.30398 5.94389 -0.0886348
3.17929 3.32381 0.366249
2.54469 0.603186 -0.0240414
6.03186 0.201062 -0.0852581
1.31947 3.09761 0.252549
6.18894 0.100531 -0.168972
3.75734 3.44319 0.845318
2.82115 1.14354 0.116894
0.57177 1.84097 0.205781
3.95841 3.24212 0.630493
1.04929 4.57416 0.492424
5.07053 0.892212 0.318719
1.9792 1.09956 0.041257
1.31319 1.62106 0.213454
3.4369 3.94584 0.825445
1.24407 1.46398 0.434907
5.81823 0.351858 0.0285589
0.716283 2.08602 0.039725
3.16673 2.67664 -0.314969
4.49876 4.48619 0.357704
1.70903 4.40451 0.0765047
0.515221 5.46637 0.128019
1.56451 3.33637 0.266854
0.326726 2.14257 -0.144924
1.11212 4.28513 0.634971
1.31319 4.3731 0.452509
2.58239 2.31221 -1.01013
5.27159 0.490088 0.197669
3.41805 0.301593 0.621906
4.32283 2.78345 -0.0618123
0.175929 5.5669 -0.120435
0.175929 5.99416 -0.175038
1.84726 0.898495 0.219647
4.00867 5.02027 0.331086
5.78681 2.22425 -0.827474
5.43496 1.21265 0.0684782
0.351858 5.95646 -0.0348655
0.395841 1.91637 0.0532321
5.22133 0.722566 0.272278
6.27062 0.0502655 -0.21275
0.942478 3.51858 0.827033
4.42965 5.73655 -0.141476
1.75929 5.62973 -0.491602
2.15513 1.10584 -0.0680743
5.93133 0.194779 -0.0866841
3.89557 2.03575 0.0587566
1.69018 4.0715 0.273996
1.74673 3.53743 0.227494
0.898495 5.76168 0.105784
4.48619 0.408407 0.507062
1.70274 5.85593 -0.474254
1.62106 2.0546 -0.487396
1.4577 2.02319 -0.303487
6.18894 2.60752 -0.860049
4.95743 2.10487 -0.533697
2.66407 1.82841 -0.659682
1.55195 3.02221 -0.0459024
1.28177 3.31752 0.503819
4.58044 5.64858 -0.22901
4.42336 0.15708 0.340627
5.84336 4.24743 -0.0539265
2.19283 3.46204 -0.139726
2.04204 6.15124 -0.802141
2.93425 5.15221 -0.375724
5.62973 3.34894 -0.0716732
5.56062 3.26726 -0.135906
2.92168 0.904779 0.317159
1.25035 0.307876 0.58622
5.13965 3.36779 0.10125
2.92168 6.02557 -0.609114
1.40743 1.51425 0.243068
1.57708 2.95938 -0.14092
0.464956 5.07053 0.226965
6.2769 5.0454 -0.635168
4.44221 0.351858 0.494764
5.20248 4.00239 0.243523
4.59929 1.11212 0.481797
1.18752 2.56982 -0.13769
3.19186 4.12177 0.514163
1.44513 2.54469 -0.366289
1.18752 2.93425 0.173324
1.74044 0.0439823 -0.0918918
6.05071 5.20248 -0.684119
0.351858 4.90717 0.228745
2.29336 5.48522 -0.816267
4.65584 3.7008 0.548551
0.716283 6.23292 0.0713832
0.376991 1.18124 0.723889
5.02027 2.58867 -0.604948
6.22664 5.39097 -0.783061
5.15221 1.07442 0.230329
3.11646 5.68 -0.323769
4.39823 0.232478 0.424898
1.97292 1.31319 -0.102091
0.282743 5.62973 -0.0410799
6.06956 3.68195 0.0623508
4.49248 1.52681 0.2338
5.93761 4.26628 -0.0805263
0.446106 0.0125664 0.442425
5.10195 4.95115 -0.284422
1.42628 3.4746 0.499281
2.36876 2.14885 -1.02182
5.63602 4.96372 -0.483172
5.54177 0.307876 0.0359286
1.2692 1.42 0.458909
5.69885 2.34991 -0.849525
2.49442 4.7438 -0.505275
1.74673 0.615752 0.285193
0.904779 5.93133 0.0814928
4.14062 1.18752 0.711875
5.27788 3.92699 0.236862
0.804248 5.70513 0.128346
1.3823 0.458673 0.571523
3.68823 1.82841 0.24026
2.68292 2.50699 -0.920755
2.71434 4.11549 -0.00764886
1.91637 5.0831 -0.472871
2.19283 1.2692 -0.191954
5.97531 1.45142 -0.200254
3.78876 3.17301 0.584834
2.87142 5.42239 -0.539225
5.52292 1.30062 -0.0121042
3.88301 0.992743 0.903724
4.12805 0.722566 0.832775
0.640885 1.98549 0.0982682
1.91009 1.85354 -0.596445
5.91248 4.92602 -0.520257
1.27549 1.01159 0.73898
5.39097 0.892212 0.212651
5.05168 1.79071 -0.314286
5.61088 1.48283 -0.179138
1.83469 1.24407 0.0700158
2.50071 4.02752 -0.0924106
4.73124 2.19283 -0.466501
5.48522 2.23681 -0.778139
5.37212 4.28513 0.0365469
1.37602 0.540354 0.619262
5.58575 1.19381 0.0461363
1.5331 3.43062 0.370939
1.91637 4.39195 -0.101927
5.41611 6.03814 -0.752045
6.24549 0.973894 0.0728833
4.68726 3.44947 0.404784
1.98549 6.00673 -0.746536
4.34168 2.97195 0.123806
1.51425 3.66938 0.498177
0.383274 5.5669 0.0396316
0.84823 2.88398 0.267881
3.31124 5.57947 -0.080842
1.01159 2.51327 -0.0635935
3.74478 2.31221 -0.0499504
0.521504 1.05558 0.873018
2.85257 2.03575 -0.66845
4.46106 0.320442 0.460811
5.47265 0.0942478 -0.129145
4.71239 4.60557 0.140551
2.06088 4.67469 -0.377156
1.51425 2.67664 -0.351425
4.05265 5.71142 0.0917322
2.40018 2.11115 -0.999811
2.40018 6.13239 -0.935191
1.70903 5.00142 -0.24967
5.41611 2.55726 -0.761471
3.81389 2.44416 -0.046634
4.06522 4.82549 0.408192
0.892212 1.5331 0.543972
3.06619 1.41372 0.177574
2.58867 5.92504 -0.866138
3.44947 0.766549 0.85315
6.24549 4.85062 -0.519017
3.07248 4.67469 0.0341358
5.39097 1.06186 0.160097
5.27788 0.622035 0.239326
3.74478 3.04734 0.439289
0.0502655 6.14496 -0.309557
1.08699 4.66841 0.420702
5.99416 5.0077 -0.579433
3.38664 5.12708 0.140765
1.28805 0.917345 0.754138
1.29434 5.35327 -0.00270086
1.67761 2.18655 -0.613821
2.81487 4.7438 -0.296631
5.81195 1.33204 -0.0854456
4.38566 5.18991 0.0446564
4.31027 0.27646 0.512704
3.76363 1.09956 0.876041
0.879646 5.0831 0.288565
2.1677 6.15752 -0.878421
5.70513 1.84097 -0.53702
5.13336 5.7554 -0.585223
1.70274 2.14885 -0.622792
0.069115 1.42 0.258573
0.879646 3.45575 0.80743
2.47558 4.37938 -0.287118
0.307876 5.98159 -0.0669357
3.44947 1.98549 -0.00231089
4.09664 2.19911 -0.103192
0.446106 5.83708 0.0320085
3.53115 0.766549 0.898015
4.75009 1.56451 0.0494597
1.04301 4.44221 0.574063
4.87575 1.92894 -0.363603
3.24212 2.97195 0.0532907
4.01496 2.66407 0.0044318
4.81292 5.0831 -0.193394
4.34796 0.238761 0.45919
0.948761 0.351858 0.778885
3.87044 1.82841 0.238642
3.80761 2.27451 -0.0433867
6.20779 0.0439823 -0.220663
1.9792 5.59203 -0.677411
2.02947 6.07584 -0.786447
3.71965 2.48186 -0.0389653
1.56451 0.967611 0.483602
5.46009 0.0314159 -0.190718
4.7438 0.219911 0.225714
0.402124 3.34265 0.627251
4.36053 3.64425 0.721625
2.2431 2.09858 -0.980606
2.23681 0.779115 -0.0180923
3.11018 2.51327 -0.470821
3.22956 4.05894 0.585864
5.07681 0.816814 0.325128
1.82212 4.8192 -0.26841
3.09133 1.74673 -0.133131
4.86319 0.999026 0.384447
3.26726 0.615752 0.675763
3.00965 0.703717 0.417224
5.30929 4.57416 -0.137362
3.88929 4.48619 0.673091
0.534071 2.34991 -0.0789343
0.634602 0.936195 0.950301
1.62106 5.00142 -0.164912
0.508938 3.87044 0.838323
3.0285 2.74575 -0.420223
4.64956 6.13867 -0.352019
1.18752 1.59593 0.337817
6.12611 6.27062 -0.953452
4.62442 1.66504 0.0209952
4.80664 1.43257 0.141462
5.62973 3.38664 -0.0377423
4.64956 2.61381 -0.395016
6.21407 1.37602 -0.15365
5.53549 1.16867 0.0713801
5.95018 3.14159 -0.345724
5.65487 0.201062 -0.0595724
1.42 2.22425 -0.371622
1.13726 3.04734 0.329456
0.942478 3.85788 0.878897
0.634602 6.18265 0.0646079
2.53212 1.21265 -0.141131
1.96664 3.71965 0.0934036
2.80858 1.80956 -0.515173
5.91876 3.3615 -0.112607
3.48088 0.370708 0.713635
4.79407 5.03911 -0.161016
5.97531 5.37212 -0.740593
1.36973 5.90619 -0.171502
0.464956 2.83372 0.155808
3.00965 2.34363 -0.615777
5.97531 2.38133 -0.888038
2.54469 1.11841 -0.0759422
0.534071 5.89363 0.0629341
0.0942478 3.68823 0.525155
5.68 0.728849 0.163437
3.5877 1.92894 0.120066
1.9415 1.48283 -0.23704
5.65487 0.678584 0.163594
3.29867 1.21894 0.587494
4.04009 2.70805 0.0271818
1.59593 4.76265 -0.0242229
1.46398 1.28805 0.403334
3.85788 5.0454 0.358345
3.12274 0.251327 0.304182
1.60221 6.13239 -0.406085
2.60124 3.50602 -0.0780205
4.4485 1.07442 0.590685
0.55292 4.98257 0.300728
2.90283 0.647168 0.284591
4.60557 2.29965 -0.428292
3.5877 4.12177 0.851804
4.23487 5.5292 0.0337538
5.61088 5.81823 -0.779674
2.13628 4.83805 -0.510164
0.753982 6.17637 0.0761564
1.26292 4.56159 0.376614
0.590619 4.93858 0.332492
5.84965 4.4485 -0.191062
5.91248 4.90717 -0.509232
0.628319 3.44319 0.793821
0.684867 3.22956 0.633237
0.672301 5.13336 0.271382
0.238761 1.22522 0.5838
6.05071 5.35327 -0.745728
4.09035 4.3731 0.677594
1.36973 1.39487 0.397219
2.21168 1.5331 -0.444835
2.85885 3.75106 0.215758
1.06814 4.99513 0.264814
2.30593 4.04009 -0.115726
0.823097 5.78053 0.114819
2.3185 1.41372 -0.34688
4.43593 4.10292 0.626801
1.79071 0 -0.179004
2.7269 2.41903 -0.908061
3.44319 3.41177 0.697014
1.58336 4.11549 0.356467
4.47991 4.0338 0.627304
1.27549 4.24743 0.553833
3.10389 1.29434 0.325223
4.54903 0.402124 0.467027
2.6892 2.6892 -0.811773
1.9415 5.54805 -0.63784
0.163363 5.22133 -0.0473765
0.194779 4.68097 0.214064
2.97823 1.01788 0.348279
4.1846 1.2315 0.660361
4.64327 4.54903 0.221566
5.33442 0.150796 -0.0485084
4.54903 3.98982 0.597828
4.7815 1.71531 -0.115196
1.11841 0.0816814 0.507697
1.75929 1.52681 -0.119173
0.0439823 5.24646 -0.179395
1.70274 3.14788 -0.0561025
0.257611 6.25177 -0.121155
5.76796 2.9531 -0.528975
4.87575 1.42628 0.112254
4.42965 0.967611 0.640577
2.57611 4.62442 -0.402839
5.64858 1.48911 -0.191533
1.5708 3.55 0.403929
2.72062 6.21407 -0.81903
4.0338 3.98354 0.900347
2.29336 2.29965 -1.06455
1.69018 0.797965 0.376871
6.22664 5.02027 -0.616458
3.09133 1.70903 -0.094016
2.48186 3.14159 -0.452168
2.88398 4.1846 0.119639
2.21796 3.14788 -0.436477
4.15947 1.70274 0.254912
2.02947 4.96372 -0.507583
5.34071 2.38761 -0.77107
5.93133 1.63991 -0.369981
2.94681 5.29673 -0.416559
3.12903 4.51761 0.201389
4.7815 1.77814 -0.17678
0.383274 2.53212 -0.111041
1.69018 2.67664 -0.528041
4.83177 5.59203 -0.38207
3.4746 0.71 0.861848
0.257611 0.289027 0.486302
2.41903 2.73947 -0.893261
5.6423 1.2315 0.0117616
0.647168 1.57708 0.499659
4.37938 0.735133 0.691223
3.28611 0.125664 0.358033
5.69885 2.34363 -0.848638
4.73124 5.34699 -0.24742
6.19522 1.39487 -0.167825
0.289027 5.25274 0.0519318
5.91248 5.07053 -0.598925
0.747699 0.0125664 0.555014
1.31947 4.64956 0.283171
4.90717 2.08602 -0.498525
3.95841 2.09858 0.00132399
2.79602 4.2223 0.00827613
4.59929 1.14354 0.465483
0.678584 3.95841 0.86876
2.37504 1.32575 -0.267752
5.54177 0.477522 0.129158
2.06088 4.75637 -0.423196
2.81487 1.47655 -0.162871
3.0285 1.26292 0.26304
2.75204 2.94681 -0.511911
2.65779 3.04734 -0.472582
1.91637 4.50504 -0.170617
1.83469 4.88203 -0.311534
0.446106 5.37212 0.119555
3.24841 5.35327 -0.0833978
1.17496 0.929911 0.83612
3.38664 3.97097 0.776589
5.15221 1.70274 -0.266593
1.04301 5.8308 0.0486668
1.59593 3.41805 0.301014
3.09133 0.854513 0.516677
6.10726 5.15221 -0.669023
1.53938 4.8569 -0.0194058
2.56354 4.56788 -0.373842
2.04832 1.24407 -0.0994469
1.2315 0.640885 0.777655
4.29142 3.15416 0.366583
5.14593 2.06088 -0.5818
1.75301 1.52053 -0.106519
1.14982 0.929911 0.852511
2.80858 4.53646 -0.175133
1.85982 6.19522 -0.657282
4.43593 0.728849 0.656327
3.82646 5.47894 0.205021
2.49442 5.42239 -0.79593
4.82549 5.58575 -0.376639
2.2054 0.584336 -0.0533895
0.383274 3.74478 0.779752
5.44124 5.1585 -0.523557
2.03575 1.20637 -0.0639323
0.125664 5.47894 -0.151515
1.84726 0.345575 0.0450331
4.56159 2.92168 -0.0736461
4.61814 2.2431 -0.421124
4.4485 5.76796 -0.160434
3.17929 0.973894 0.590433
6.23292 5.03911 -0.627274
3.09761 4.38566 0.248847
1.70274 0.640885 0.336891
5.7931 0.125664 -0.137109
1.99805 4.34168 -0.134396
1.63991 4.20345 0.258314
4.92602 2.02319 -0.463514
1.67133 0.0125664 -0.0470878
3.11646 5.91876 -0.36731
1.21894 5.4538 0.0238304
1.04301 5.28416 0.168089
5.79938 5.61088 -0.780521
1.92265 4.14062 0.0338785
3.78248 2.29965 -0.0472573
5.83708 0.678584 0.13828
5.48522 5.7931 -0.735949
1.65248 2.29965 -0.617257
6.10726 5.5669 -0.824013
5.1585 5.62345 -0.568119
5.69257 0.873363 0.152018
5.89363 1.04929 0.0723699
5.07681 4.53646 -0.0145749
5.28416 2.67664 -0.657478
0.477522 2.11743 -0.0427944
4.52389 1.69646 0.0489225
1.28805 5.57319 -0.0524167
2.90911 3.02221 -0.270276
0.82938 4.83805 0.405005
3.09133 4.61186 0.0959369
3.06619 2.64522 -0.45342
5.29673 2.27451 -0.740026
4.36681 2.8777 0.00403593
0.502655 0.125664 0.557464
2.16142 5.66115 -0.808467
1.67761 1.5708 -0.0846001
2.46301 1.28805 -0.222356
4.83177 3.4746 0.338537
1.75301 3.83274 0.279322
6.15124 2.23053 -0.862565
5.95646 0.326726 0.00377346
3.92699 0.961327 0.901199
5.89991 2.77088 -0.725666
3.98354 0.446106 0.793904
3.53743 3.00336 0.329186
5.05796 0.320442 0.170458
5.65487 0 -0.249656
4.80664 5.95018 -0.434105
5.08938 5.31557 -0.442306
2.00434 0.967611 0.0764068
0.622035 3.68195 0.8839
4.75009 5.30301 -0.244266
4.97 3.29867 0.113186
2.49442 0.439823 -0.123417
0.854513 4.57416 0.546919
2.67035 2.73947 -0.784812
4.90088 2.53212 -0.572197
3.7008 4.51761 0.652378
5.30301 3.61911 0.205204
0.892212 4.76894 0.431756
0.339292 1.88496 0.0432473
5.08938 1.92265 -0.451242
4.09664 5.8308 0.0502427
3.80761 2.90911 0.28161
0.791681 5.81195 0.112631
6.08841 3.6254 0.0418781
3.21699 0.490088 0.571575
2.64522 4.11549 -0.0586458
6.00044 1.06814 0.0534151
4.56159 0.57177 0.544165
5.64858 3.16044 -0.272363
3.31124 4.26628 0.565119
5.69257 2.94681 -0.521673
4.71867 0.640885 0.477132
2.49442 1.53938 -0.449991
5.40982 5.0454 -0.459053
5.63602 0.150796 -0.0999399
2.90283 3.45575 0.151433
5.98159 0.427257 0.0553218
2.29336 0.490088 -0.117159
2.1677 4.31027 -0.214332
4.11549 1.31319 0.637726
4.80035 2.69549 -0.428735
5.43496 4.52389 -0.145376
3.76363 3.71336 0.972944
1.02416 5.34071 0.15884
0.590619 0.270177 0.703134
5.54177 2.21796 -0.783073
5.42867 3.97726 0.173478
5.07053 3.85159 0.33327
1.44513 0.131947 0.281904
2.61381 0.804248 0.049953
2.49442 1.44513 -0.354541
0.188496 2.19283 -0.276721
4.08407 2.48186 -0.116257
4.8946 6.25805 -0.523039
2.72062 4.93858 -0.486434
1.28805 1.24407 0.597472
1.35088 0.439823 0.588737
1.69646 1.04929 0.320606
0.0816814 2.72062 -0.240256
0.106814 2.89027 -0.0588608
5.20248 5.64858 -0.594402
1.03673 4.34796 0.633211
5.55434 2.03575 -0.677553
1.91637 0.722566 0.158352
2.1677 0.464956 -0.0972755
3.7385 4.66212 0.567143
1.91009 3.92699 0.124467
2.78345 6.00044 -0.7435
2.33734 3.60655 -0.0973904
1.90381 5.05796 -0.451986
2.26823 5.40354 -0.78815
2.23053 5.8308 -0.867305
5.84965 6.13867 -0.888728
0.596903 1.85982 0.195628
2.58239 0.71 0.0233833
0.678584 3.71336 0.899446
2.28708 1.71531 -0.655516
3.99611 1.56451 0.465661
3.75734 5.91248 0.117004
4.49876 1.85354 -0.0880802
2.30593 1.95407 -0.888558
0.238761 0.150796 0.370608
1.80956 5.23389 -0.434755
2.07973 0.0753982 -0.349481
2.56354 3.98354 -0.05142
1.06186 0.760265 0.908581
3.10389 3.29867 0.255076
0.307876 4.88203 0.20854
3.15416 0.911062 0.578756
2.67664 1.66504 -0.481487
3.83274 3.35522 0.76997
1.31319 6.11982 -0.148153
5.07681 5.30929 -0.433769
1.40115 4.76265 0.153857
0.86708 5.89991 0.0927376
0.333009 3.17929 0.435416
3.78248 2.78345 0.154486
5.54177 1.52053 -0.199872
1.74044 1.33832 0.082757
1.59593 0.232478 0.208949
5.32186 4.87575 -0.335279
0.992743 4.35425 0.646019
4.10292 1.30062 0.6535
5.17106 3.18557 -0.0980951
4.42336 1.56451 0.239528
4.8569 1.97292 -0.391264
4.91973 2.09858 -0.512435
1.81584 5.92504 -0.590998
1.12469 5.42867 0.0872463
4.40451 1.99177 -0.150043
0.980177 0.672301 0.925465
1.09956 0.69115 0.876783
3.45575 0.358142 0.689739
2.21796 1.12469 -0.102069
1.69646 6.02557 -0.488029
1.35717 2.94681 0.053954
4.61814 4.56159 0.229551
3.23584 2.43788 -0.350456
5.8685 2.12372 -0.785076
5.62973 6.22035 -0.843043
5.89991 0.131947 -0.137658
1.91637 4.53646 -0.18963
2.23053 5.94389 -0.883012
0.113097 3.35522 0.399184
1.01788 0.446106 0.813343
5.34699 1.99805 -0.599382
1.11841 2.38133 -0.151343
2.69549 0.508938 0.0315796
2.73947 0.841947 0.142758
1.63363 4.44221 0.12583
0.584336 5.20876 0.224818
3.31752 5.20876 0.0415515
3.48717 0.270177 0.639233
3.57513 5.28416 0.212278
4.60557 2.92168 -0.101407
5.22761 4.2223 0.127184
5.26531 3.07248 -0.262991
4.69354 1.21265 0.370398
4.94487 4.80664 -0.122232
4.56788 5.96274 -0.274701
1.18124 5.84965 -0.0267595
1.68389 2.30593 -0.649522
4.15947 0.307876 0.62001
2.81487 0.615752 0.183269
1.14982 0.376991 0.702927
0.98646 3.94584 0.845563
1.51425 4.31027 0.317366
5.0831 5.0077 -0.305038
0.508938 2.38133 -0.0871771
6.22035 5.1208 -0.667758
1.2315 1.09327 0.737897
3.05991 0.219911 0.206649
0.0942478 1.47027 0.238441
1.43257 5.03911 -0.00563987
2.2054 1.93522 -0.850051
4.72496 3.39292 0.336215
3.71336 0.125664 0.575149
5.69885 1.58965 -0.293184
2.64522 4.44221 -0.248995
4.41708 6.00673 -0.173971
0.747699 5.40982 0.192017
3.66938 2.26823 -0.052296
5.64858 2.47558 -0.838164
3.20442 6.15752 -0.294649
0.785398 5.35327 0.20727
4.99513 2.0169 -0.489738
0.169646 1.77814 0.0030857
4.4485 2.47558 -0.327508
5.46009 1.81584 -0.466929
1.23779 1.38858 0.513594
5.96274 5.96274 -0.886579
4.7815 5.6046 -0.353543
2.0169 0.125664 -0.265324
0.911062 4.66212 0.486426
0.496372 1.25664 0.74526
0.314159 1.24407 0.635267
0.383274 3.98354 0.737679
3.5123 6.03186 0.00985471
2.38761 2.64522 -0.969683
1.84097 3.17301 -0.160478
1.72159 0.55292 0.284923
1.12469 4.10292 0.724548
4.54274 1.50168 0.227222
0.29531 3.72593 0.715511
3.31752 1.5331 0.330692
5.11451 2.99708 -0.289808
3.42434 5.82451 -0.0256091
2.3185 1.36973 -0.305837
1.87867 5.44124 -0.558791
1.96035 2.37504 -0.903843
0.420973 2.27451 -0.126114
3.61911 3.01593 0.378362
6.26434 3.06619 -0.462036
4.98257 4.58044 0.00221531
1.63991 0.540354 0.361086
1.47655 3.3615 0.37237
3.30496 4.81292 0.218182
3.39292 1.5708 0.357225
0.0314159 3.69451 0.45683
1.22522 3.35522 0.577497
1.15611 2.26823 -0.168659
2.2808 0.515221 -0.102426
1.80956 0.534071 0.191499
1.88496 3.68823 0.154007
5.97531 3.85159 0.0871288
1.99177 2.32478 -0.9276
2.0546 5.61088 -0.735958
5.34699 4.24743 0.0685548
4.60557 6.25805 -0.331998
2.55097 6.25177 -0.918067
2.7269 6.2392 -0.816579
5.54177 6.03186 -0.793915
4.76894 2.65779 -0.437562
3.53115 0.728849 0.894199
2.2808 4.75637 -0.519125
0.0125664 3.4369 0.345804
0.741416 4.51133 0.587879
6.1638 4.76265 -0.453734
5.0454 1.77186 -0.293478
4.37938 4.73752 0.276855
1.55195 0.0879646 0.139012
2.99708 3.60655 0.339779
1.63363 4.27257 0.226202
1.57708 2.1677 -0.504875
4.24743 0.0565487 0.335881
2.13628 0.69115 0.00682108
0.0125664 3.61283 0.420946
2.6515 0.71 0.0667989
6.27062 6.18894 -0.964099
3.65053 2.26823 -0.0568039
4.66212 3.66938 0.536558
1.63363 1.33832 0.190067
4.1092 1.52053 0.459812
2.02947 2.87142 -0.647154
5.50407 0.131947 -0.0985753
3.53743 2.98451 0.307616
2.43159 0.251327 -0.275131
0.307876 4.06522 0.651494
4.52389 4.09664 0.572418
6.2392 2.48814 -0.901008
0.0816814 4.30398 0.315466
5.39097 0.0942478 -0.114159
1.63363 3.97726 0.363194
3.01593 3.83274 0.39387
3.88301 0.389557 0.78722
2.02947 4.47363 -0.236264
6.27062 3.66938 0.0411357
1.74044 4.09664 0.215389
1.11841 3.77619 0.814315
2.89655 2.55097 -0.701741
3.90814 0.150796 0.580059
5.53549 2.26823 -0.80025
0.408407 1.77186 0.196847
0.0565487 4.9323 -0.050648
5.87478 2.22425 -0.838174
3.35522 1.88496 0.00970326
2.45673 4.67469 -0.474109
1.98549 0.0251327 -0.329447
2.36876 0.929911 -0.0455945
3.85788 2.18027 -0.0176734
3.53115 1.82212 0.192579
0.376991 5.73027 0.00797669
1.42 2.11743 -0.326899
3.54372 2.53841 -0.0716633
1.82212 0.15708 -0.0772229
5.08938 1.65876 -0.199823
2.52584 0.270177 -0.230686
3.93327 2.93425 0.286758
2.04204 6.2015 -0.806148
1.58336 3.84531 0.440326
2.14257 0.86708 0.0142544
5.73655 4.59929 -0.275798
5.54805 3.65053 0.143405
0.55292 3.84531 0.860866
4.58044 4.41708 0.349346
6.03186 1.83469 -0.565767
6.2392 2.33734 -0.899407
1.28177 1.37602 0.490677
0.383274 0.760265 0.821073
6.12611 2.21168 -0.85296
3.12903 0.860796 0.558465
3.87044 5.65487 0.15833
1.13097 1.52053 0.455173
4.51761 3.17301 0.242782
1.43885 2.03575 -0.294334
0.741416 5.7931 0.115876
2.90283 2.40646 -0.736218
0.0439823 4.37938 0.229779
6.05699 0.596903 0.106538
1.94779 4.35425 -0.104321
0.942478 3.90814 0.868869
2.11743 3.11018 -0.434753
6.24549 5.61717 -0.855984
4.48619 0.345575 0.46487
2.30593 0.257611 -0.275907
4.76894 5.43496 -0.299781
3.33009 2.36248 -0.262793
0.741416 4.46106 0.617942
6.09469 1.18752 -0.0158561
3.56885 3.46832 0.815185
3.22327 0.238761 0.400829
5.18991 6.13239 -0.669633
2.64522 5.23389 -0.668051
0.15708 2.41903 -0.323311
1.76558 2.10487 -0.661728
2.70177 2.70805 -0.787299
1.9415 4.82549 -0.374032
5.82451 1.90381 -0.610535
4.15947 6.2392 -0.029679
4.46734 0.182212 0.339672
2.43159 2.9531 -0.675805
1.54566 5.76168 -0.308751
1.24407 4.49876 0.42739
3.94584 3.27354 0.667369
5.69257 3.44319 -0.0048804
2.67035 4.84434 -0.47465
5.89363 1.57708 -0.3063
4.69354 2.25566 -0.468601
2.74575 4.8569 -0.423312
0.603186 4.51133 0.563678
2.89027 3.30496 0.0139075
3.14788 4.83805 0.0284366
1.84726 2.6892 -0.669687
2.67035 1.93522 -0.754509
4.86319 0.854513 0.416479
4.32911 1.01159 0.688377
6.02557 1.80956 -0.541566
